user_id,user_registered,user_status,billing_city,billing_country,billing_state
695,2021-08-06 10:19:19,0,New York,US,NY
696,2021-08-06 11:04:24,0,Doha,QA,Doha
697,2021-08-06 11:04:39,0,Tegucigalpa,HN,Tegucigalpa
698,2021-08-06 12:42:28,0,Turén,VE,P
699,2021-08-06 15:29:10,0,Cartagena,CO,Bolívar
700,2021-08-06 15:38:38,0,GUATEMALA,GT,GU
701,2021-08-06 16:59:18,0,Gobernador Virasoro,AR,
702,2021-08-06 18:16:01,0,Lomas del mirador,AR,B
703,2021-08-06 18:34:54,0,Papantla,MX,VE
704,2021-08-06 19:10:45,0,san salvador,SV,san salvador
705,2021-08-06 20:28:01,0,Panama,PA,Panama
706,2021-08-06 22:01:01,0,Panamá,PA,Panamá
707,2021-08-06 22:38:34,0,Chia,CO,Cundinamarca
708,2021-08-06 22:58:27,0,HERMOSILLO,MX,DF
709,2021-08-06 23:00:37,0,bucaramanaga,CO,Santander
710,2021-08-07 04:43:49,0,Cachipay cundinamarca,CO,Bogota
711,2021-08-07 08:50:37,0,Alcalá,CO,Valle del Cauca
713,2021-08-07 12:41:51,0,Cd Juárez,MX,DF
714,2021-08-07 18:51:25,0,Zapopan,MX,JA
715,2021-08-07 20:02:35,0,Bogota,CO,Bogotá DC
716,2021-08-07 21:08:47,0,C.A.B.A.,AR,C
717,2021-08-07 23:19:03,0,buenos aires,AR,B
718,2021-08-08 00:46:34,0,SAN JUAN DE LURIGANCJO,PE,LIM
719,2021-08-08 09:59:07,0,SAN NICOLAS DE LOS GARZA,MX,DF
720,2021-08-08 12:23:49,0,Kathmandu,NP,BAG
721,2021-08-08 13:06:09,0,garin,AR,B
722,2021-08-08 17:56:57,0,Ranchi,IN,JH
723,2021-08-08 22:18:42,0,Ciudad de México,MX,DF
724,2021-08-09 07:08:59,0,multan,PK,PB
725,2021-08-09 09:39:39,0,Carrollton,US,TX
726,2021-08-09 11:41:20,0,MEDELLIN,CO,ANTIOQUIA
727,2021-08-09 14:34:10,0,Ktm,NP,BAG
728,2021-08-09 16:04:27,0,San Salvador,SV,El Salvdor
729,2021-08-09 17:50:42,0,Caracas,VE,
730,2021-08-09 18:31:03,0,Puebla,MX,DF
731,2021-08-09 18:40:54,0,Altamira,MX,DF
732,2021-08-09 19:01:51,0,Zamora,MX,MI
733,2021-08-09 19:07:55,0,Miami,US,FL
734,2021-08-09 19:35:10,0,Dhaka,BD,BD-13
735,2021-08-09 20:36:55,0,Bogota,CO,Bogota
736,2021-08-09 21:38:00,0,Xacaxa,AR,C
737,2021-08-09 21:46:51,0,Maria Susana,AR,
738,2021-08-09 22:40:00,0,San pedro,AR,C
739,2021-08-09 23:06:35,0,Medellín,CO,Antioquia
740,2021-08-10 01:17:16,0,Wazirabad,PK,
741,2021-08-10 02:18:02,0,Cuauhtémoc,MX,DF
742,2021-08-10 02:37:48,0,Miraflores,AR,H
743,2021-08-10 04:18:28,0,Iquitos,PE,CAL
744,2021-08-10 09:21:11,0,Panama,PA,
745,2021-08-10 10:55:53,0,Katy,US,AL
746,2021-08-10 13:14:28,0,General Rodríguez,AR,B
747,2021-08-10 14:32:03,0,OAXACA,MX,OA
748,2021-08-10 15:16:09,0,Bogotá,CO,
750,2021-08-10 18:44:34,0,Buenos Aires,AR,C
751,2021-08-10 21:15:07,0,Buenos Aires,AR,
752,2021-08-10 21:44:25,0,panama,PA,panama
753,2021-08-10 23:11:18,0,Ituzaingó,AR,C
754,2021-08-11 01:38:32,0,Aguas calientes,MX,DF
755,2021-08-11 06:16:47,0,Jizan,SA,Jizan
756,2021-08-11 07:19:12,0,CIUDAD AUTÓNOMA DE BUENOS AIRES,AF,Capital Federal
757,2021-08-11 11:50:14,0,SAN SALVADOR,SV,SAN SALVADOR
758,2021-08-11 12:10:29,0,Tampa,US,OH
759,2021-08-11 12:20:05,0,bogota,CO,dc
760,2021-08-11 12:23:13,0,"Ikeja, Lagos",NG,LA
761,2021-08-11 14:47:42,0,Panama,PA,Panama
762,2021-08-11 15:31:15,0,medellin,CO,gerente
763,2021-08-11 15:36:35,0,Panamá,PA,Panamá
764,2021-08-11 16:48:08,0,chalchuapa,SV,Santa ana
765,2021-08-11 20:32:03,0,Pelileo,EC,
766,2021-08-11 23:26:11,0,Ipiales,CO,
767,2021-08-12 11:51:19,0,San Juan,AR,J
769,2021-08-12 14:39:43,0,Minatitlan,MX,VE
770,2021-08-12 15:39:03,0,Panamá,PA,Panamá
771,2021-08-12 18:17:22,0,Quito,EC,EC-P
772,2021-08-12 22:12:48,0,Caracas,VE,A
773,2021-08-12 22:21:11,0,Panamá,PA,Panamá
774,2021-08-12 22:25:33,0,Tres Rios,CR,soltero
775,2021-08-12 22:39:11,0,Cordoba,AR,X
776,2021-08-12 23:40:23,0,Atlacomulco,MX,DF
777,2021-08-13 05:17:23,0,MALINDI,KE,KE14
778,2021-08-13 05:39:49,0,Ajman,AE,Ajman
779,2021-08-13 08:59:55,0,Campeche,MX,CM
780,2021-08-13 10:16:04,0,MIAMI,PY,PY-10
781,2021-08-13 11:34:02,0,Meadley Florida,PA,Panama
782,2021-08-13 19:37:45,0,Chiclayo,PE,LAM
783,2021-08-14 03:37:10,0,Gaborone,BW,
784,2021-08-14 06:15:54,0,Dhaka,BD,BD-13
785,2021-08-14 09:12:09,0,Pembroke pine,VE,N
786,2021-08-14 09:45:07,0,Bucaramanga,CO,Santander
787,2021-08-14 10:54:34,0,Yopal,CO,
788,2021-08-14 17:16:43,0,Bogotá,CO,Cundinamarca
789,2021-08-15 00:14:43,0,Panama,AF,Panama
790,2021-08-15 01:22:49,0,Campeche,MX,CM
791,2021-08-15 01:34:17,0,Fredericksburg,US,VA
792,2021-08-15 02:02:29,0,Beira,MZ,
793,2021-08-15 02:17:48,0,Posadas,AR,N
794,2021-08-15 08:02:02,0,Zamora,MX,MI
795,2021-08-15 13:39:06,0,merida,MX,DF
796,2021-08-15 15:19:47,0,Panama,US,FL
797,2021-08-15 18:28:43,0,Torreon,MX,CO
798,2021-08-15 22:20:19,0,San Miguel de Tucumán,AR,T
799,2021-08-16 07:15:25,0,ANSE REUNION,SC,Seychelles
800,2021-08-16 08:00:22,0,Guayaquil,EC,Guayas
803,2021-08-16 13:48:12,0,Pasadena,US,TX
804,2021-08-16 15:22:23,0,Ambato,EC,
805,2021-08-16 15:31:27,0,Santiago del Estero,AR,
806,2021-08-16 16:30:20,0,78394,MX,DF
807,2021-08-16 18:02:46,0,Greenville,AF,South Carolina
808,2021-08-16 18:19:03,0,Cordoba,AR,C
809,2021-08-17 00:03:36,0,ciudad del este,PY,PY-10
810,2021-08-17 02:58:09,0,Cartagena,CO,Bolivar
811,2021-08-17 06:39:13,0,Birmingham,US,AL
812,2021-08-17 11:16:04,0,DORAL,US,FL
813,2021-08-17 16:41:44,0,NUEVA LOJA,EC,ok
814,2021-08-17 16:52:46,0,medellin,CO,antioquia
815,2021-08-17 17:21:51,0,Bogota,CO,Cundinamarca
816,2021-08-18 03:07:37,0,Cali,CO,Valle
817,2021-08-18 08:07:40,0,mendoza,AR,M
818,2021-08-18 08:57:56,0,Quito,EC,
819,2021-08-18 09:33:17,0,Tlalnepantla,MX,DF
820,2021-08-18 10:42:24,0,Aguaray,AR,A
821,2021-08-18 14:32:44,0,Buenos aires,AR,
822,2021-08-18 16:26:10,0,MONTEVIDEO,UY,
823,2021-08-18 18:13:54,0,LIMA,PE,LIM
824,2021-08-19 00:39:42,0,Colón,PA,Colón
825,2021-08-19 01:54:54,0,Hidalgo del Parral,MX,CH
826,2021-08-19 02:28:42,0,Panamá,PA,Panamá
827,2021-08-19 08:52:54,0,PANAMA,PA,PANAMA
828,2021-08-19 10:27:04,0,Lima,PE,LIM
829,2021-08-19 11:44:05,0,Ibague,CO,
830,2021-08-19 12:46:22,0,Farmingdale,US,NY
831,2021-08-19 13:49:17,0,Ezpeleta,AR,B
832,2021-08-19 14:16:07,0,Comayaguela,HN,Francisco Morazan
833,2021-08-19 14:28:02,0,la leonesa chaco,AR,C
834,2021-08-19 16:09:01,0,Querétaro,MX,QT
835,2021-08-19 22:50:27,0,Cajamarca,PE,CAL
836,2021-08-19 23:36:00,0,Bogotá,CO,Bogotá
837,2021-08-20 02:57:40,0,Bogotá,CO,Bogotá
838,2021-08-20 08:34:35,0,CABA,AR,C
839,2021-08-20 08:47:44,0,Carrollton,US,TX
840,2021-08-20 08:51:10,0,Lusaka,ZM,ZM-09
842,2021-08-20 09:17:26,0,Bogota,CO,bogota
843,2021-08-20 10:55:12,0,Panamá,PA,panama
844,2021-08-20 13:06:31,0,BS AS,AR,B
845,2021-08-20 15:12:12,0,Panama,PA,Panama
846,2021-08-21 13:30:49,0,Karachi,PK,SD
847,2021-08-21 18:04:00,0,Sharjah,AE,Sharjah
848,2021-08-21 21:00:28,0,Tandil,AR,B
849,2021-08-22 04:39:19,0,Medellín,CO,Antioquia
850,2021-08-22 15:47:34,0,Fonseca,CO,La Guajira
851,2021-08-22 22:12:00,0,Berazategui,AR,B
852,2021-08-23 11:05:26,0,dubai,AE,dubai
853,2021-08-23 11:08:06,0,bogota,CO,bogota
854,2021-08-23 12:50:47,0,charallave,VE,M
855,2021-08-23 14:12:48,0,Arroyo Seco,AR,S
856,2021-08-23 16:07:06,0,Guadalajara,MX,DF
857,2021-08-23 17:02:33,0,Duitama,CO,Boyaca
858,2021-08-23 21:54:16,0,Cordoba,AR,X
859,2021-08-24 00:51:49,0,NOGALES,US,AZ
860,2021-08-24 04:40:32,0,nyeri,KE,KE30
861,2021-08-24 08:38:44,0,Nueva Palmira,UY,Colonia
862,2021-08-24 09:51:54,0,ikeja,NG,LA
863,2021-08-24 13:08:11,0,Panama,PA,Panama
864,2021-08-24 13:58:19,0,El paso texas,MX,CH
866,2021-08-24 19:47:21,0,isidro casanova,AR,C
867,2021-08-25 08:41:27,0,jedda,SA,mekkah
868,2021-08-25 14:38:15,0,MIAMI,US,FL
869,2021-08-25 15:06:05,0,Chalchuapa,SV,Santa Ana
870,2021-08-25 17:07:40,0,Santiago,CL,
871,2021-08-25 23:01:30,0,Panama,PA,Panama
872,2021-08-25 23:33:45,0,Miami shores,US,AL
873,2021-08-26 10:16:28,0,Quito,EC,Pichincha
874,2021-08-26 15:38:25,0,YARUMAL,CO,ANTIOQUIA
875,2021-08-26 17:13:52,0,Bogota,CO,Bogota
876,2021-08-26 17:57:35,0,Mexico,MX,DF
877,2021-08-26 18:37:06,0,PANAMA,PA,
878,2021-08-26 19:50:19,0,San Agustín,CO,Huila
879,2021-08-26 22:12:23,0,Guayaquil,EC,Guayas
880,2021-08-26 23:32:12,0,panama,PA,panama
881,2021-08-27 10:05:54,0,kfar sava,IL,israel
882,2021-08-27 11:50:44,0,Uppala,IN,KL
883,2021-08-27 12:53:33,0,sangli,IN,MH
884,2021-08-27 14:52:18,0,Luque,PY,PY-ASU
885,2021-08-27 16:12:04,0,New Castle,US,DE
886,2021-08-27 17:42:08,0,Entre rios,AR,E
887,2021-08-27 23:17:55,0,Santiago,PA,Panama
888,2021-08-28 17:16:27,0,Chamical,AR,C
889,2021-08-29 00:12:50,0,santiago,CL,Metropolitana de Santiago
891,2021-08-29 20:09:52,0,CABA,AR,C
892,2021-08-29 20:25:32,0,Cochabamba,BO,C
893,2021-08-29 22:44:12,0,Cusco,PE,CUS
894,2021-08-30 13:07:59,0,Quito,EC,pichincha
895,2021-08-30 13:46:11,0,Kathmamdu,NP,BAG
897,2021-08-30 14:44:53,0,KATHAMNDU,NP,BAG
898,2021-08-30 16:55:23,0,QUITO,EC,PICHINCHA
899,2021-08-31 09:09:52,0,Pleasant Hill,US,AZ
900,2021-08-31 09:13:05,0,TRUJILLO,PE,LAL
901,2021-08-31 10:17:04,0,Ciudad del Este,PY,PY-10
902,2021-08-31 19:22:49,0,Hollywood,US,FL
903,2021-08-31 17:18:00,0,doral,US,FL
904,2021-09-01 10:31:07,0,Asuncion,PY,PY-ASU
905,2021-09-01 18:00:57,0,,,
906,2021-09-02 15:19:37,0,PARANA,AR,E
907,2021-09-02 16:29:37,0,Dubai,AE,Dubai
908,2021-09-02 17:04:12,0,Santiago,CL,Santiago
909,2021-09-02 20:46:57,0,Miami,US,FL
910,2021-09-03 06:07:47,0,Cobija-Pando,BO,L
911,2021-09-03 09:27:24,0,Dubai,AE,Dubai
912,2021-09-03 11:12:44,0,SAN JOSE,CR,SAN JOSE
913,2021-09-05 01:02:22,0,Maracay,VE,D
914,2021-09-07 12:47:30,0,Montevideo,UY,Montevideo
915,2021-09-07 19:48:00,0,LIMA,PE,LIM
917,2021-09-08 15:40:54,0,hialeah,US,FL
918,2021-09-08 16:21:15,0,JULIACA,PE,
919,2021-09-08 16:44:39,0,Managua,NI,Nicaragua
920,2021-09-09 11:26:44,0,Cochabamba,BO,C
921,2021-09-09 16:55:20,0,GUAETEMALA,GT,GU
922,2021-09-09 21:40:39,0,Ciudad Autonoma de Buenos Aires,AR,C
923,2021-09-10 10:50:02,0,Valencia - venezuela,VE,G
924,2021-09-10 15:27:16,0,Greensboro,US,NC
925,2021-09-11 14:16:02,0,Panchimalco,SV,San Salvador
927,2021-09-12 23:45:17,0,Hialeah,US,FL
928,2021-09-13 10:49:38,0,Miami,AR,C
930,2021-09-14 08:24:03,0,Bur Dubai,AE,Dubai
931,2021-09-14 14:55:44,0,Paraná,AR,E
932,2021-09-15 02:02:25,0,MIAMI,PA,panama
933,2021-09-15 11:50:04,0,Hollywood,US,FL
935,2021-09-15 18:57:45,0,Lagos,NG,LA
936,2021-09-15 22:12:43,0,LIMA,PE,LIM
937,2021-09-16 18:24:50,0,JULIACA,PE,PUN
938,2021-09-17 03:51:43,0,Hue,VN,Thua Thien Hue
939,2021-09-17 10:53:07,0,ROSARIO,AR,S
940,2021-09-17 10:58:02,0,Lima,PE,LIM
941,2021-09-17 12:00:34,0,Maracaibo,VE,A
942,2021-09-17 17:33:15,0,QUITO,AF,PICHINCHA
943,2021-09-17 18:43:15,0,Panama,PA,
944,2021-09-19 07:53:30,0,seoul,IR,THR
945,2021-09-19 10:30:30,0,Middletown,US,DE
947,2021-09-21 12:52:56,0,Caracas,VE,
948,2021-09-22 13:30:53,0,Miami,CO,FL
949,2021-09-23 08:06:01,0,Region Metropolitana,CL,Region Metropolitana
950,2021-09-23 10:52:46,0,Doral,US,FL
951,2021-09-23 13:42:41,0,Maracaibo,VE,V
952,2021-09-24 10:02:41,0,MIAMI,US,FL
953,2021-09-24 12:16:46,0,Quito,EC,EC-P
954,2021-09-24 13:26:13,0,La Pintana,CL,Santiago
955,2021-09-25 12:01:28,0,Temuco,CL,Araucanía
956,2021-09-25 14:31:36,0,Quito,EC,Pichincha
957,2021-09-26 10:34:18,0,providencia,CL,metropolitana
958,2021-09-27 00:18:21,0,grand bourg,AR,C
959,2021-09-27 00:45:21,0,Quito,EC,Quito
960,2021-09-27 12:29:04,0,Doral,US,FL
961,2021-09-27 12:41:30,0,Mandaguari,AF,PR
962,2021-09-27 12:46:49,0,Maringá,BR,PR
963,2021-09-27 12:53:22,0,MIAMI,PY,PY-10
964,2021-09-27 13:02:58,0,Guayaquil,EC,Guayas
965,2021-09-27 13:33:08,0,Santo Domingo,AF,Santo Domingo Este
966,2021-09-27 18:03:51,0,Mercedes,AR,B
967,2021-09-27 19:11:14,0,MIAMI,US,FL
968,2021-09-27 21:32:42,0,Doral,US,FL
969,2021-09-28 01:04:43,0,Miami,US,FL
970,2021-09-28 01:30:51,0,Buenos Aires,AR,C
971,2021-09-28 07:57:57,0,Curitiba,BR,PR
972,2021-09-28 08:41:53,0,San Justo,AR,S
973,2021-09-28 08:48:37,0,DORAL,US,FL
974,2021-09-28 09:42:06,0,florida,US,FL
975,2021-09-28 10:55:57,0,MIAMI,US,FL
976,2021-09-28 11:15:32,0,Mexico,MX,DF
977,2021-09-28 17:11:09,0,San Salvador,SV,San Salvador
978,2021-09-28 19:17:27,0,CIUDAD AUTÓNOMA DE BUENOS AIRES,AR,C
979,2021-09-29 10:14:00,0,Envigado,CO,Antioquia
980,2021-09-29 10:36:26,0,Buford,US,GA
981,2021-09-29 15:17:30,0,buenos aires,AR,C
982,2021-09-29 17:27:36,0,San Pedro Sula,HN,Cortes
983,2021-09-29 22:48:36,0,Doral,US,AL
984,2021-09-30 08:16:10,0,Santiago,CL,maipo
985,2021-09-30 12:15:20,0,Caracas,VE,A
986,2021-09-30 12:33:27,0,Quito,EC,Pichincha
987,2021-09-30 13:34:53,0,caba,AR,C
988,2021-09-30 14:01:04,0,MEXICO,MX,JA
989,2021-09-30 17:01:01,0,ontario,US,CA
990,2021-10-01 06:57:29,0,Buenos aires,AR,B
991,2021-10-01 15:05:43,0,LAKE MARY,US,FL
992,2021-10-01 15:12:52,0,Santiago,CL,Metropolitana
993,2021-10-01 19:17:41,0,N 1387 ZONA CENTRAL,BO,BO-C
994,2021-10-01 16:09:22,0,-,BO,L
995,2021-10-02 07:59:10,0,cobija,BO,N
996,2021-10-02 18:12:49,0,Lanus Oeste,AR,B
997,2021-10-02 19:01:45,0,MIAMI,US,FL
998,2021-10-03 20:37:38,0,Concepción,CL,Concepción
999,2021-10-04 02:51:00,0,MALE CITY,MV,MALE CITY
1000,2021-10-04 09:26:01,0,Miami,US,AL
1001,2021-10-04 10:59:26,0,MIAMI,US,FL
1002,2021-10-04 19:22:09,0,Lima,PE,LIM
1003,2021-10-04 23:54:10,0,Ecuador,EC,Santa elena
1004,2021-10-05 00:26:43,0,CABA,AR,C
1005,2021-10-05 12:14:32,0,Balcarce,AR,B
1006,2021-10-05 14:08:19,0,Doral,US,FL
1007,2021-10-05 14:34:13,0,SAN JUAN,PR,Puerto Rico
1008,2021-10-05 14:43:19,0,HOLLYWOOD,US,FL
1009,2021-10-05 15:14:59,0,Santiago,CL,Casado
1011,2021-10-05 16:20:06,0,bahia blanca,AR,B
1012,2021-10-05 16:52:13,0,guayaquil,EC,Guayas
1013,2021-10-06 01:41:56,0,Miami,US,FL
1014,2021-10-06 02:17:04,0,Popayan,CO,Cauca
1015,2021-10-06 11:03:43,0,Miami,US,FL
1016,2021-10-06 13:03:15,0,USHUAIAI,AR,V
1017,2021-10-06 14:05:00,0,Brooklyn,US,NY
1019,2021-10-07 09:28:22,0,La libertad,SV,San salvador
1020,2021-10-07 11:24:41,0,CUENCA,EC,cuenca
1021,2021-10-07 14:36:39,0,ANTGO CUSCATLAN,SV,LA LIBERTAD
1022,2021-10-08 00:03:39,0,Lima,PE,LIM
1023,2021-10-08 14:52:16,0,Doral,US,FL
1024,2021-10-09 04:07:54,0,Miami,US,FL
1025,2021-10-09 07:12:07,0,Jamundí,CO,Valle del Cauca
1026,2021-10-09 11:48:31,0,santiago,CL,Metropolitana
1027,2021-10-09 23:53:14,0,bogota,CO,bogota
1028,2021-10-10 12:13:36,0,independencia,CL,Santiago
1029,2021-10-10 14:17:19,0,tripoli,LY,tripoli
1030,2021-10-11 01:56:45,0,PANAMA,PA,Panama
1032,2021-10-11 13:23:58,0,SOLEDAD,CO,ATLANTICO
1033,2021-10-11 14:26:31,0,Exeter,US,
1034,2021-10-11 17:27:09,0,WESTON,US,FL
1035,2021-10-11 22:32:59,0,Medellín,CO,Medellín
1036,2021-10-12 11:11:38,0,Montevideo,UY,UY-MO
1038,2021-10-12 18:26:23,0,Miami,US,FL
1039,2021-10-13 13:34:44,0,Santa Marta,CO,Magdalena
1040,2021-10-13 20:14:33,0,Santiago,CL,Region Metropolitana
1041,2021-10-14 13:25:35,0,MIAMI FLORIDA,AF,FL
1042,2021-10-14 15:03:10,0,Quito,EC,Pichincha
1043,2021-10-14 15:06:31,0,Lima,PE,LIM
1044,2021-10-14 16:51:22,0,CORDOBA,AR,X
1045,2021-10-14 18:26:36,0,Capital,AR,
1046,2021-10-15 21:22:37,0,Lima,PE,LIM
1047,2021-10-15 21:55:50,0,Miami,US,FL
1048,2021-10-16 08:42:40,0,Regla,CU,Habana
1049,2021-10-16 21:23:08,0,Los Olivos,PE,LIM
1050,2021-10-17 01:44:13,0,Piedecuesta,CO,Santander
1051,2021-10-17 08:09:17,0,Palermo,IT,PA
1052,2021-10-18 10:53:50,0,Loja,EC,Loja
1053,2021-10-18 11:51:18,0,Santiago del estero,AR,G
1054,2021-10-18 15:15:08,0,MIAMI,US,AL
1055,2021-10-18 17:07:58,0,Miami,BO,L
1056,2021-10-18 17:16:57,0,Santa Cruz,BO,S
1057,2021-10-19 05:19:16,0,DUBAI,AE,WWW.ARDALGHADEER.COM
1058,2021-10-19 09:43:06,0,ikeja,NG,LA
1060,2021-10-19 13:24:44,0,MIAMI,US,FL
1061,2021-10-20 10:57:24,0,hersilia,AR,S
1062,2021-10-20 12:05:16,0,Cipolletti,AR,R
1063,2021-10-20 14:24:40,0,Doral,US,FL
1064,2021-10-20 18:52:15,0,883968,TT,Chaguanas
1065,2021-10-20 19:43:03,0,PENCO,CL,BIO BIO
1066,2021-10-21 11:59:22,0,ISNOS,CO,HUILA
1067,2021-10-21 14:01:50,0,MIAMI FL,US,FL
1069,2021-10-21 14:50:27,0,Marietta,US,AL
1070,2021-10-21 16:14:41,0,Cúcuta,CO,Norte de Santander
1071,2021-10-22 01:20:11,0,,,
1072,2021-10-22 03:23:15,0,Hollywood,US,FL
1073,2021-10-22 10:23:00,0,VALPARAISO,CL,valpariso
1074,2021-10-22 12:34:14,0,Miami,PA,Panama
1075,2021-10-22 13:21:51,0,CABA - Capital Federal,AR,C
1076,2021-10-22 16:45:07,0,BOGOTA,CO,BOGOTA
1077,2021-10-22 17:20:26,0,JULIACA-SAN ROMAN,AF,ACTIVO
1078,2021-10-22 18:22:12,0,Buenos Aires,AR,C
1079,2021-10-22 18:59:06,0,Miami,US,FL
1080,2021-10-22 23:10:47,0,Miami,US,FL
1081,2021-10-23 00:36:42,0,BARRANQUILLA,CO,ATLANTICO
1082,2021-10-25 09:37:43,0,Vitacura,CL,CL-RM
1083,2021-10-25 09:51:40,0,Lille,FR,Nord
1084,2021-10-25 18:03:21,0,Casper,US,WY
1085,2021-10-26 09:04:51,0,Doral,US,FL
1086,2021-10-26 10:54:20,0,Rosario,AR,S
1087,2021-10-26 11:03:10,0,Santa Fe,AR,S
1088,2021-10-26 11:03:27,0,Dubia,AE,Dubia
1089,2021-10-26 12:11:44,0,Peru,PE,LIM
1090,2021-10-26 15:36:26,0,San Salvador,SV,San Salvador
1091,2021-10-26 15:53:44,0,Doral,US,FL
1094,2021-10-27 13:09:15,0,Santo Domingo,DO,DO-01
1095,2021-10-27 15:48:32,0,Jackson Ville,US,FL
1096,2021-10-27 16:53:39,0,Colon,PA,PA-3
1097,2021-10-27 16:55:38,0,MIAMI,US,FL
1098,2021-10-27 17:40:30,0,rosario,AR,C
1099,2021-10-27 18:04:20,0,Santo Tomas,NI,Chontales
1100,2021-10-27 18:55:56,0,bogota,CO,CUNDINAMARCA
1101,2021-10-28 10:12:56,0,Jacksonville Beach,US,FL
1102,2021-10-28 13:16:48,0,Santa Cruz de la Sierra,BO,S
1103,2021-10-28 17:00:32,0,Guaynabo,PR,
1104,2021-10-29 01:35:53,0,DeKalb,VI,IL
1105,2021-10-29 10:30:44,0,Medellin,CO,Antioquia
1106,2021-10-31 15:11:02,0,HOLLYWOOD,US,FL
1107,2021-10-31 23:20:57,0,MIAMI,US,NJ
1110,2021-11-01 13:38:26,0,MEDELLÍN,CO,ANTIOQUIA
1112,2021-11-01 14:57:14,0,São Paulo,BR,SP
1113,2021-11-01 15:21:19,0,Ciudad Autonoma Buenos Aires,AR,C
1114,2021-11-01 20:05:07,0,GUERNICA,AR,B
1115,2021-11-01 23:37:54,0,Lawrence,US,MA
1116,2021-11-02 10:02:34,0,Managua,NI,Nicaragua
1117,2021-11-02 10:34:02,0,Quito,EC,
1118,2021-11-02 10:58:47,0,Managya,NI,NIcaragua
1119,2021-11-02 17:38:09,0,miami,US,FL
1120,2021-11-02 22:17:05,0,santa cruz,BO,S
1121,2021-11-03 11:15:36,0,Miami,US,FL
1122,2021-11-03 14:47:41,0,Doral,US,FL
1123,2021-11-03 15:31:14,0,Winter Garden,US,
1124,2021-11-03 17:54:03,0,Guatemala,GT,GU
1125,2021-11-03 22:33:45,0,Bogota,CO,cundinamarca
1126,2021-11-04 01:58:13,0,LIMA,PE,CAL
1127,2021-11-04 13:45:44,0,ORLANDO,US,FL
1128,2021-11-04 14:10:38,0,SAN JOSE PINULA,GT,GU
1129,2021-11-04 14:16:36,0,Guatemala,GT,GU
1130,2021-11-05 10:14:40,0,Miami,US,FL
1131,2021-11-05 12:35:56,0,Quito,EC,Ecuador
1132,2021-11-05 14:43:30,0,pembroke pines,US,FL
1133,2021-11-05 15:54:41,0,Cochabamba,BO,C
1134,2021-11-05 16:26:56,0,Miami,US,FL
1135,2021-11-07 20:02:29,0,Caracas,VE,A
1136,2021-11-08 11:50:24,0,LIMA,PE,CAL
1137,2021-11-08 16:25:33,0,Boca Raton,US,FL
1138,2021-11-08 18:36:15,0,Quito,EC,Pichincha
1139,2021-11-09 08:28:07,0,MIAMI,US,FL
1140,2021-11-09 12:47:17,0,LIMA,PE,LIM
1142,2021-11-09 13:18:27,0,DELRAY BEACH,US,FL
1143,2021-11-09 13:54:17,0,QUITO,EC,Pichincha
1144,2021-11-09 17:58:17,0,Cordoba,AR,X
1145,2021-11-09 18:33:28,0,CIUDAD DE MEXICO,MX,DF
1146,2021-11-10 09:37:23,0,AREQUIPA,PE,CAL
1149,2021-11-10 15:27:55,0,LIMA,PE,LIM
1150,2021-11-10 16:12:40,0,Miami,US,FL
1151,2021-11-11 13:55:47,0,JULIACA,PE,PUN
1152,2021-11-11 22:00:38,0,Hong Kong,CN,CN20
1153,2021-11-12 18:50:17,0,Vaqueria,PY,PY-5
1154,2021-11-13 11:19:36,0,BUENOS AIRES,AR,C
1155,2021-11-14 03:31:45,0,Hanoi,VN,Ha Noi
1156,2021-11-15 04:03:14,0,Florida,PY,PY-ASU
1157,2021-11-15 06:52:57,0,Caseros,AR,B
1158,2021-11-15 09:49:07,0,Bogotà,CO,Bogota
1159,2021-11-15 10:18:33,0,San José del Guaviare,CO,Guaviare
1160,2021-11-15 18:19:43,0,Mar del Plata,AR,B
1161,2021-11-16 12:40:50,0,Cambuí,BR,MG
1162,2021-11-16 21:41:05,0,BogotÁ,CO,bogota
1163,2021-11-17 10:27:54,0,Salvador,BR,BA
1165,2021-11-17 12:22:18,0,Rosario,AR,S
1166,2021-11-17 14:27:10,0,caba,AR,C
1167,2021-11-17 15:41:12,0,BRENTWOOD,US,NH
1169,2021-11-18 06:15:15,0,"Vera (3550), Santa Fe, Argentina",AF,Santa Fe
1170,2021-11-18 11:17:53,0,Santo Domingo,DO,DO-01
1171,2021-11-18 11:24:25,0,Salta,AR,A
1172,2021-11-18 12:03:24,0,Santa Tecla,SV,La Libertad
1173,2021-11-18 14:45:39,0,San Jose,CR,San Jose
1174,2021-11-18 17:49:23,0,DORAL,US,FL
1175,2021-11-19 10:52:36,0,PANAMA,PA,Gerente de Operaciones
1177,2021-11-20 09:56:28,0,Asuncion,PY,PY-ASU
1179,2021-11-21 09:35:09,0,miami,US,FL
1180,2021-11-22 15:47:49,0,Asuncion,PY,PY-ASU
1181,2021-11-22 18:01:46,0,Valencia,VE,G
1182,2021-11-23 11:10:22,0,Asunción,PY,PY-ASU
1183,2021-11-23 14:09:23,0,Ciudad del Este,US,FL
1184,2021-11-23 20:48:01,0,Bogota dc,CO,Bogota
1185,2021-11-23 20:55:49,0,ALTO HOSPICIO,CL,ALTO HOSPICIO
1186,2021-11-24 15:25:55,0,Miami,US,FL
1187,2021-11-24 12:01:11,0,CALI,CO,VALLE
1188,2021-11-24 12:17:02,0,Cali,CO,Valle del Cauca
